title,docid,updated,publisheddate,relevancescore,resultnumber,jurisdiction,date,source,author,contenttype,status,contentcomponentid,vendorreportid,length,byline,wordcount,language,actualresultscount
"Carper, Coons, Blunt Rochester Announce $1.8 Million in CARES Act Funding to Help Small Businesses Across Delaware Respond to Coronavirus Rep. Lisa Blunt Rochester (D- DE ) News Release",urn:contentItem:60GY-S7P1-JCCP-00PM-00000-00,2020-07-31,"July 31, 2020",192,7,U.S. Federal; Delaware; Dist. of Columbia,2020-07-31,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2020,475 words,,475,English,43411
MYSTERIOUS SEEDS CONTINUE TO SHOW UP IN DELAWARE MAILBOXES,urn:contentItem:60HK-PWK1-DYTH-G28N-00000-00,2020-08-04,"August 4, 2020 Tuesday",192,8,U.S. Federal; Delaware,2020-08-04,States News Service,States News Service,News,Available,8058,SNS2020,455 words,States News Service,455,English,43411
"Carper, Coons, Blunt Rochester announce $1.8 million in CARES Act funding to help small businesses across Delaware respond to coronavirus Sen. Christopher A. Coons (D- DE ) News Release",urn:contentItem:60GY-S7P1-JCCP-00XH-00000-00,2020-07-31,"July 31, 2020",192,9,U.S. Federal; Delaware,2020-07-31,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2020,493 words,,493,English,43411
"Carper, Coons, Blunt Rochester Announce $1.8 Million in CARES Act Funding to Help Small Businesses Across Delaware Respond to Coronavirus Sen. Thomas R. Carper (D- DE ) News Release",urn:contentItem:60GY-S7P1-JCCP-00XB-00000-00,2020-07-31,"July 31, 2020",192,10,U.S. Federal; Delaware; Dist. of Columbia,2020-07-31,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2020,480 words,,480,English,43411
"Delaware Gov. Carney, DSHA, New Castle County Announce $40 Million in Housing Assistance",urn:contentItem:60JV-VW01-JC11-10M9-00000-00,2020-08-11,"August 11, 2020 Tuesday",194,1,U.S. Federal; Delaware; International,2020-08-11,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2020,1149 words,Targeted News Service,1149,English,41113
"GOVERNOR CARNEY, DELAWARE STATE HOUSING AUTHORITY, NEW CASTLE COUNTY ANNOUNCE $40M IN HOUSING ASSISTANCE",urn:contentItem:60JV-HXG1-F12F-F19C-00000-00,2020-08-10,"August 10, 2020 Monday",192,2,U.S. Federal; Delaware,2020-08-10,US Fed News,,News,Available,282801,USFDNW2020,282 words,,282,English,41113
"US Patent Issued to E I DU PONT DE NEMOURS and Co. on Aug. 11 for ""Conductive paste composition and semiconductor devices made therewith"" ( Delaware Inventors)",urn:contentItem:60K1-1SX1-F12F-F460-00000-00,2020-08-12,"August 12, 2020 Wednesday",192,3,U.S. Federal; Delaware; Virginia,2020-08-12,US Fed News,,News,Available,282801,USFDNW2020,202 words,,202,English,41113
Delaware Valley University Names Three New Trustees,urn:contentItem:60K2-NHK1-DYG2-R035-00000-00,2020-08-12,"August 12, 2020 Wednesday",192,4,U.S. Federal; International; Pennsylvania,2020-08-12,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2020,606 words,Targeted News Service,606,English,41113
DE ENHANCED GLB/ COM ( NYSE :DEX) Short Interest Update,urn:contentItem:60K9-9F71-JB40-X33B-00000-00,2020-08-13,"August 13, 2020 Thursday",192,5,U.S. Federal; Delaware,2020-08-13,American Banking and Market News,,News,Available,439934,AMBNWS2020,456 words,,456,English,41113
DE ENHANCED GLB/ COM ( NYSE :DEX) Plans Dividend Increase - $0.05 Per Share,urn:contentItem:60JK-7H11-JCMN-Y2PC-00000-00,2020-08-09,"August 9, 2020 Sunday",191,6,U.S. Federal; Delaware,2020-08-09,Transcript Daily,,News,Available,484294,AMCN-10009368,264 words,,264,English,41113
New Amendment to Delaware General Corporation Law Solidifies Delaware 's Status as Welcoming of Benefit Corporations,urn:contentItem:60K1-54V1-JCMN-Y1BT-00000-00,2020-08-11,"August 11, 2020 Tuesday",190,7,U.S. Federal; Delaware,2020-08-11,JD Supra,Goodwin,News,Available,484257,JSUP-5263,964 words,Goodwin,964,English,41113
Holocaust education now law in Delaware,urn:contentItem:60JD-TDG1-DYMD-63NG-00000-00,2020-08-09,"August 9, 2020 Sunday",190,8,U.S. Federal; Delaware; International,2020-08-09,The Associated Press State & Local Wire,"BROOKE SCHULTZ, Delaware State News",News,Available,304481,APST2020,742 words,"BROOKE SCHULTZ, Delaware State News",742,English,41113
"WEEKLY COVID-19 UPDATE: DELAWARE CASES, RECOVERIES AND DEATHS REMAIN STEADY; HOSPITALIZATIONS CONTINUE TO DECLINE",urn:contentItem:60J7-KWG1-DYTH-G4TM-00000-00,2020-08-07,"August 7, 2020 Friday",190,9,U.S. Federal; Delaware,2020-08-07,States News Service,States News Service,News,Available,8058,SNS2020,1410 words,States News Service,1410,English,41113
Delaware focuses on creating a diverse tech talent pipeline with JPMorgan Chase Foundation grant Demand for tech talent has never been stronger in Delaware,urn:contentItem:60K9-39W1-JB72-11F1-00000-00,2020-08-13,"August 13, 2020 Thursday",189,10,U.S. Federal; Delaware,2020-08-13,PR Newswire,,News,Available,8054,PRNEWS2020,1013 words,,1013,English,41113
"Delaware Gov. Carney: State of Delaware , New Castle County Launch $100M Grant Program for Small Businesses and Nonprofits Statewide",urn:contentItem:60MS-KKP1-JC11-11TH-00000-00,2020-08-20,"August 20, 2020 Thursday",196,1,U.S. Federal; Delaware,2020-08-20,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2020,909 words,Targeted News Service,909,English,43891
Carper Brings Interior Assistant Secretary Rob Wallace on Tour across Delaware Sen. Thomas R. Carper (D- DE ) News Release,urn:contentItem:60M4-H471-DYVR-P06M-00000-00,2020-08-14,"August 14, 2020",194,2,U.S. Federal; Delaware,2020-08-14,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2020,593 words,,593,English,43891
LISTENING TO BLACK GIRLS IN DELAWARE,urn:contentItem:60MK-FJH1-JDKC-R0TG-00000-00,2020-08-18,"August 18, 2020 Tuesday",194,3,U.S. Federal; Delaware,2020-08-18,US Fed News,,News,Available,282801,USFDNW2020,765 words,,765,English,43891
"STATE OF DELAWARE , NEW CASTLE COUNTY LAUNCH $100M GRANT PROGRAM FOR SMALL BUSINESSES AND NONPROFITS STATEWIDE",urn:contentItem:60MP-TJ01-DYTH-G104-00000-00,2020-08-19,"August 19, 2020 Wednesday",193,4,U.S. Federal; Delaware,2020-08-19,States News Service,States News Service,News,Available,8058,SNS2020,901 words,States News Service,901,English,43891
"INTERNATIONAL PATENT: II-VI DELAWARE, INC. , CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC) FILES APPLICATION FOR ""IMMOBILIZED SELENIUM IN A POROUS CARBON WITH THE PRESENCE OF OXYGEN AND USES IN A RECHARGEABLE BATTERY""",urn:contentItem:60KG-49N1-F12F-F1B3-00000-00,2020-08-14,"August 14, 2020 Friday",193,5,U.S. Federal; Delaware; Pennsylvania,2020-08-14,US Fed News,,News,Available,282801,USFDNW2020,272 words,,272,English,43891
"STATE OF DELAWARE , NEW CASTLE COUNTY LAUNCH $100M GRANT PROGRAM FOR SMALL BUSINESSES AND NONPROFITS STATEWIDE",urn:contentItem:60N0-JT91-JDKC-R15P-00000-00,2020-08-19,"August 19, 2020 Wednesday",192,6,U.S. Federal; Delaware,2020-08-19,US Fed News,,News,Available,282801,USFDNW2020,291 words,,291,English,43891
Delaware Court Of Chancery Holds Stockholder Inspection Rights For Delaware Corporations Are Governed Exclusively By Delaware Law And Are Subject To A Delaware Forum Selection Provision Addressing Internal Affairs,urn:contentItem:60MG-XK41-JCMN-Y1T5-00000-00,2020-08-18,"August 18, 2020 Tuesday",192,7,U.S. Federal; California; Delaware,2020-08-18,JD Supra,Shearman & Sterling LLP,News,Available,484257,JSUP-5263,589 words,Shearman & Sterling LLP,589,English,43891
"US Patent Issued to E. I. du Pont de Nemours and Co. on Aug. 18 for ""Method for preparing 2-amino-N-(2,2,2-trifluoroethyl) acetamide"" ( Delaware Inventor)",urn:contentItem:60MC-TJ81-F12F-F4S1-00000-00,2020-08-19,"August 19, 2020 Wednesday",192,8,U.S. Federal; Delaware; Virginia,2020-08-19,US Fed News,,News,Available,282801,USFDNW2020,232 words,,232,English,43891
Delaware Gov. Carney Signs Legislation Banning Use of Chokeholds by Law Enforcement,urn:contentItem:60KG-M1M1-DYG2-R0YD-00000-00,2020-08-14,"August 14, 2020 Friday",192,9,U.S. Federal; Delaware,2020-08-14,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2020,652 words,Targeted News Service,652,English,43891
Short Interest in DE ENHANCED GLB/ COM ( NYSE :DEX) Rises By 40.1%,urn:contentItem:60KH-7PT1-JB40-X00T-00000-00,2020-08-14,"August 14, 2020 Friday",191,10,U.S. Federal; Delaware,2020-08-14,American Banking and Market News,,News,Available,439934,AMBNWS2020,416 words,,416,English,43891
DELAWARE RESILIENCE FUND APPLICATION OPENS,urn:contentItem:60PD-JYY1-DYTH-G4JY-00000-00,2020-08-27,"August 27, 2020 Thursday",197,1,U.S. Federal; Delaware,2020-08-27,States News Service,States News Service,News,Available,8058,SNS2020,309 words,States News Service,309,English,44844
Delaware Gov. Carney: Delaware Division of Public Health Updates Face Mask Guidance for Children,urn:contentItem:60NV-4FG1-JC11-11MK-00000-00,2020-08-25,"August 25, 2020 Tuesday",195,2,U.S. Federal; Delaware,2020-08-25,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2020,462 words,Targeted News Service,462,English,44844
Delaware Gov. Carney Signs 25th Modification to State of Emergency Declaration,urn:contentItem:60P8-CYK1-JC11-13KW-00000-00,2020-08-27,"August 27, 2020 Thursday",195,3,U.S. Federal; Delaware,2020-08-27,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2020,356 words,Targeted News Service,356,English,44844
"Move Over California , Delaware Law Applies to Internal Corporate Affairs",urn:contentItem:60P3-F591-JCMN-Y34M-00000-00,2020-08-26,"August 26, 2020 Wednesday",194,4,U.S. Federal; California; Delaware,2020-08-26,JD Supra,White and Williams LLP,News,Available,484257,JSUP-5263,1346 words,White and Williams LLP,1346,English,44844
SBA Advocacy Office Issues Delaware Small Business Profile,urn:contentItem:60PG-HR41-DYG2-R3FP-00000-00,2020-08-27,"August 27, 2020 Thursday",193,5,U.S. Federal; Delaware; Virginia,2020-08-27,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2020,538 words,Targeted News Service,538,English,44844
DELAWARE DIVISION OF PUBLIC HEALTH (DPH) UPDATES FACE MASK GUIDANCE FOR CHILDREN,urn:contentItem:60NS-N5S1-DYTH-G07R-00000-00,2020-08-24,"August 24, 2020 Monday",192,6,U.S. Federal; Delaware,2020-08-24,States News Service,States News Service,News,Available,8058,SNS2020,443 words,States News Service,443,English,44844
DELAWARE RESILIENCE FUND APPLICATION OPENS,urn:contentItem:60PG-6G71-JDKC-R29K-00000-00,2020-08-27,"August 27, 2020 Thursday",192,7,U.S. Federal; Delaware,2020-08-27,US Fed News,,News,Available,282801,USFDNW2020,229 words,,229,English,44844
"Delaware Court Of Chancery Denies Motion To Dismiss Claims Regarding Alleged Controller's Tender Offer As The ""Abstention Principle"" Is ""Not Absolute"" And A De Facto Controller May Obtain Additional Benefits From Mathematical Control",urn:contentItem:60NW-G231-JCMN-Y3MB-00000-00,2020-08-25,"August 25, 2020 Tuesday",191,8,U.S. Federal; Delaware,2020-08-25,JD Supra,Shearman & Sterling LLP,News,Available,484257,JSUP-5263,638 words,Shearman & Sterling LLP,638,English,44844
"Delaware Chancery Court Confirms that Inspection Rights to Books and Records of Delaware Companies Are Governed by Delaware Law, Even if the Company Is Headquartered Elsewhere",urn:contentItem:60NN-H211-F03R-N2P4-00000-00,2020-08-24,"August 24, 2020 Monday",191,9,U.S. Federal; California; Delaware,2020-08-24,JD Supra,"Orrick, Herrington & Sutcliffe LLP",News,Available,484257,JSUP-5263,734 words,"Orrick, Herrington & Sutcliffe LLP",734,English,44844
"DE ENHANCED GLB/ COM ( NYSE :DEX) Major Shareholder Purchases $37,145.04 in Stock",urn:contentItem:60P0-JFP1-DXK2-M2H2-00000-00,2020-08-25,"August 25, 2020 Tuesday",191,10,U.S. Federal; Delaware,2020-08-25,American Banking and Market News,,News,Available,439934,AMBNWS2020,489 words,,489,English,44844
DELAWARE COASTAL CLEANUP STARTS TODAY,urn:contentItem:60RR-W1B1-JDKC-R4HR-00000-00,2020-09-01,"September 1, 2020 Tuesday",199,1,U.S. Federal; Delaware,2020-09-01,US Fed News,,News,Available,282801,USFDNW2020,235 words,,235,English,45094
DELAWARE COASTAL CLEANUP STARTS TODAY,urn:contentItem:60RB-XNC1-JCBF-S3KJ-00000-00,2020-09-01,"September 1, 2020 Tuesday",197,2,U.S. Federal; Delaware,2020-09-01,States News Service,States News Service,News,Available,8058,SNS2020,461 words,States News Service,461,English,45094
"HBCU, ROTC funding takes 'FLIGHT' at Delaware State University Sen. Christopher A. Coons (D- DE ) News Release",urn:contentItem:60RC-2G21-DYVR-P2KP-00000-00,2020-08-31,"August 31, 2020",195,3,U.S. Federal; Delaware,2020-08-31,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2020,829 words,,829,English,45094
"HBCU, ROTC funding takes 'FLIGHT' at Delaware State University Sen. Christopher A. Coons (D- DE ) News Release",urn:contentItem:60RC-6XH1-DYVR-P378-00000-00,2020-08-31,"August 31, 2020",195,4,U.S. Federal; Delaware,2020-08-31,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2020,829 words,,829,English,45094
"Delaware Gov. Carney, DPH Release New Fall Sports Guidance",urn:contentItem:60RR-W211-JC11-13WM-00000-00,2020-09-02,"September 2, 2020 Wednesday",194,5,U.S. Federal; Delaware,2020-09-02,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2020,528 words,Targeted News Service,528,English,45094
"Carper, Coons, Blunt Rochester Announce $18.8 million to improve nearly 100-year-old rail line from Delaware to Virginia Sen. Thomas R. Carper (D- DE ) News Release",urn:contentItem:60R4-3R01-JCCP-003G-00000-00,2020-08-28,"August 28, 2020",194,6,U.S. Federal; Delaware; Maryland; Virginia,2020-08-28,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2020,245 words,,245,English,45094
Delaware Gov. Carney Requests Federal Disaster Declaration for August Storms,urn:contentItem:60RR-W211-JC11-13WJ-00000-00,2020-09-02,"September 2, 2020 Wednesday",193,7,U.S. Federal; Delaware,2020-09-02,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2020,371 words,Targeted News Service,371,English,45094
State of Delaware / New Castle County Launch $100 Million Grant Program for Small Businesses and Nonprofits,urn:contentItem:60R8-J8H1-JCMN-Y1WD-00000-00,2020-08-31,"August 31, 2020 Monday",193,8,U.S. Federal; Delaware,2020-08-31,JD Supra,Saul Ewing Arnstein & Lehr LLP,News,Available,484257,JSUP-5263,666 words,Saul Ewing Arnstein & Lehr LLP,666,English,45094
Treasury Announces MOU With the State of Delaware to Strengthen Information Sharing,urn:contentItem:60RS-1NN1-DYG2-R086-00000-00,2020-09-03,"September 3, 2020 Thursday",193,9,U.S. Federal; Delaware,2020-09-03,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2020,517 words,Targeted News Service,517,English,45094
TREASURY ANNOUNCES MOU WITH THE STATE OF DELAWARE TO STRENGTHEN INFORMATION SHARING,urn:contentItem:60RR-W1B1-JDKC-R4GY-00000-00,2020-09-02,"September 2, 2020 Wednesday",193,10,U.S. Federal; Delaware,2020-09-02,US Fed News,,News,Available,282801,USFDNW2020,528 words,,528,English,45094
Delaware Gov. Carney Announces $25M Delaware Nonprofit Support Fund,urn:contentItem:60T8-9NN1-JC11-111C-00000-00,2020-09-10,"September 10, 2020 Thursday",199,1,U.S. Federal; Delaware,2020-09-10,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2020,781 words,Targeted News Service,781,English,46070
GOVERNOR CARNEY ANNOUNCES $25M DELAWARE NONPROFIT SUPPORT FUND,urn:contentItem:60T6-69V1-DYTH-G0D5-00000-00,2020-09-09,"September 9, 2020 Wednesday",196,2,U.S. Federal; Delaware,2020-09-09,States News Service,States News Service,News,Available,8058,SNS2020,756 words,States News Service,756,English,46070
Institute for Justice Issues Delaware Certificate of Need Requirements,urn:contentItem:60S5-MPG1-JC11-14WJ-00000-00,2020-09-05,"September 5, 2020 Saturday",195,3,U.S. Federal; Delaware; Virginia,2020-09-05,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2020,396 words,Targeted News Service,396,English,46070
"PREPARE TO APPLY FOR A DELAWARE RELIEF GRANT, APPLICATION ROUND OPENS TUESDAY",urn:contentItem:60ST-7481-F12F-F1GD-00000-00,2020-09-07,"September 7, 2020 Monday",195,4,U.S. Federal; Delaware,2020-09-07,US Fed News,,News,Available,282801,USFDNW2020,308 words,,308,English,46070
Delaware Gov. Carney Formally Extends State of Emergency,urn:contentItem:60S0-5D81-JC11-14N6-00000-00,2020-09-04,"September 4, 2020 Friday",195,5,U.S. Federal; Delaware,2020-09-04,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2020,272 words,Targeted News Service,272,English,46070
"Carper: Delaware AG Jennings' New Lawsuit Will Hold Bad Actors Accountable for Climate Change Deception, Damage and Costs Sen. Thomas R. Carper (D- DE ) News Release",urn:contentItem:60TG-3VH1-JCCP-0274-00000-00,2020-09-10,"September 10, 2020",193,6,U.S. Federal; Delaware; Dist. of Columbia,2020-09-10,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2020,954 words,,954,English,46070
Delaware Gov. Carney Issues Omnibus Executive Order on COVID-19 Restrictions,urn:contentItem:60S0-5D81-JC11-14NF-00000-00,2020-09-04,"September 4, 2020 Friday",192,7,U.S. Federal; Delaware,2020-09-04,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2020,609 words,Targeted News Service,609,English,46070
"PREPARE TO APPLY FOR A DE RELIEF GRANT, APPLICATION ROUND OPENS TUESDAY",urn:contentItem:60SM-R341-DYTH-G059-00000-00,2020-09-07,"September 7, 2020 Monday",192,8,U.S. Federal; Delaware,2020-09-07,States News Service,States News Service,News,Available,8058,SNS2020,264 words,States News Service,264,English,46070
